Peak Table,,,,,,,,,,,
Software Package: SoftGenetics GeneMarker 1.95,,,,,,,,,,,
Date/Time: 10/25/2017 12:41:03 PM,,,,,,,,,,,
,,,,,,,,,,,
Project: E:\Microsat files\D119\PC D119.SGF,,,,,,,,,,,
Panel: Pc D119,,,,,,,,,,,
Size: GS500,,,,,,,,,,,
Analysis Type: Fragment (Animal),,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 1: A01_ALL6_539420.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A01_ALL6_539420.fsa,Green,297.9,16708,104456,298,298,0.1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
A01_ALL6_539420.fsa,Green,310.2,17331,122496,310,310,0.1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 2: A10_PBH-4A_539396.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A10_PBH-4A_539396.fsa,Green,298.1,15732,96420,298,298,0.1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
A10_PBH-4A_539396.fsa,Green,310.4,14232,96602,310,310,0.1,Pass,500,[<Confirmed>],
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 3: A10_237-1_539492.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A10_237-1_539492.fsa,Green,290.6,16418,103281,291,291,0.1,Pass,500,,
A10_237-1_539492.fsa,Green,302,14705,100800,302,302,0.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 4: A11_PMC-7_539404.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A11_PMC-7_539404.fsa,Green,306.9,18490,169563,306,306,0.9,Pass,500,[<SAT (Repaired)><Confirmed>],SR
A11_PMC-7_539404.fsa,Green,311,19868,171386,310,310,0.7,Pass,500,[<SAT (Repaired)><Confirmed>],SR
,,,,,,,,,,,
,,,,,,,,,,,
