Peak Table,,,,,,,,,,,
Software Package: SoftGenetics GeneMarker 1.95,,,,,,,,,,,
Date/Time: 2/1/2018 4:36:46 PM,,,,,,,,,,,
,,,,,,,,,,,
Project: E:\Microsat files\F17\F17.SGF,,,,,,,,,,,
Panel: F17,,,,,,,,,,,
Size: GS500,,,,,,,,,,,
Analysis Type: Fragment (Animal),,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 1: A01_1A4_541010.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 2: A01_PT79_547737.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A01_PT79_547737.fsa,Green,284.3,7358,42375,284,284,0.2,Pass,500,,
A01_PT79_547737.fsa,Green,359.1,5012,31037,359,359,0.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 3: A02_1B3_541018.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A02_1B3_541018.fsa,Green,323.4,12308,81364,324,324,0.4,Pass,500,,
A02_1B3_541018.fsa,Green,389.7,5179,34564,390,390,0.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 4: A02_PT87_547745.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A02_PT87_547745.fsa,Green,298.7,12729,77114,299,299,0.1,Pass,500,,
A02_PT87_547745.fsa,Green,351.7,6822,43640,352,351,0.2,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 5: A03_1C2_541026.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A03_1C2_541026.fsa,Green,295.3,10816,64049,295,295,0.3,Pass,500,,
A03_1C2_541026.fsa,Green,370.3,6612,43861,370,370,0.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
