Peak Table,,,,,,,,,,,
Software Package: SoftGenetics GeneMarker 1.95,,,,,,,,,,,
Date/Time: 2/2/2018 2:05:33 PM,,,,,,,,,,,
,,,,,,,,,,,
Project: E:\Microsat files\F82\F82.SGF,,,,,,,,,,,
Panel: F82,,,,,,,,,,,
Size: GS500,,,,,,,,,,,
Analysis Type: Fragment (Animal),,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 1: A01_1E5_541106.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 2: A01_PT89_547604.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A01_PT89_547604.fsa,Green,131.6,10277,63868,132,132,0.2,Pass,500,,
A01_PT89_547604.fsa,Green,143,7978,54207,143,143,0.2,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 3: A02_1F4_541114.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A02_1F4_541114.fsa,Green,138.1,12208,89831,138,138,0.2,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 4: A03_FSMC18_547515.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A03_FSMC18_547515.fsa,Green,131.7,10298,66714,132,132,0.1,Pass,500,,
A03_FSMC18_547515.fsa,Green,145.5,8174,58918,145,145,0.3,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 5: A04_FSMC26_547523.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A04_FSMC26_547523.fsa,Green,131.5,9784,62061,132,132,0.3,Pass,500,,
A04_FSMC26_547523.fsa,Green,145.2,5963,42955,145,145,0,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 6: A05_SLRN4_547531.fsa,,,,,,,,,,,
,,,,,,,,,,,
