Peak Table,,,,,,,,,,,
Software Package: SoftGenetics GeneMarker 1.95,,,,,,,,,,,
Date/Time: 2/1/2018 3:33:12 PM,,,,,,,,,,,
,,,,,,,,,,,
Project: E:\Microsat files\F10\F10 Topminnow.SGF,,,,,,,,,,,
Panel: F10,,,,,,,,,,,
Size: GS500,,,,,,,,,,,
Analysis Type: Fragment (Animal),,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 1: A01_PT84_547833.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A01_PT84_547833.fsa,Green,231.1,14848,106995,231,231,0,Pass,500,,
A01_PT84_547833.fsa,Green,290.8,14346,90032,291,291,0.3,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 2: A02_FSMC5_547612.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A02_FSMC5_547612.fsa,Green,252.2,3072,17776,252,252,0,Pass,500,,
A02_FSMC5_547612.fsa,Green,275.3,3214,19783,275,275,0,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 3: A02_PT92_547841.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A02_PT92_547841.fsa,Green,222.5,14040,102701,223,223,0,Pass,500,,
A02_PT92_547841.fsa,Green,239.7,14783,98092,240,240,0.3,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 4: A03_FSMC13_547620.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A03_FSMC13_547620.fsa,Green,275.2,2877,18134,275,275,0.1,Pass,500,,
A03_FSMC13_547620.fsa,Green,279.1,3565,23935,279,279,0.2,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 5: A04_FSMC21_547628.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
